mean_fiber_ra,mean_fiber_dec,z,zerr,flux_g,flux_r,flux_z,morphtype,shape_r
194.5627217049655,28.12591978802801,0.02491327171656298,5.79003817696558e-06,714.27106,1499.9247,2664.416,SER,2.5960784
194.9595841508785,28.14424504240314,0.02264679936399516,1.862523979313197e-05,113.24831,220.89087,359.37982,SER,4.091272
194.7693718654264,26.95814899423431,0.02703948835704556,2.29489601679424e-05,143.37006,251.94267,357.50827,SER,9.605368
195.0466981465761,27.46009596786168,0.02280794367999059,3.272858485140457e-05,50.99831,98.60796,157.48454,SER,2.2033973
195.3504817562674,27.88438734053832,0.01825253608818441,2.334660088052981e-06,71.5319,104.4557,127.74192,EXP,10.8992
194.3615482891114,26.6938903671577,0.02424963387337541,8.468519284946024e-06,165.74942,322.17813,505.67548,SER,3.6360252
194.3404123417441,27.47488143836862,0.02312724814220329,2.071736413135378e-05,25.810114,49.617863,83.4762,PSF,0
194.8346304077511,27.43523774909157,0.02562377775888222,5.976155147793408e-05,54.596836,104.258354,161.87119,SER,4.7194934
195.2432606802504,27.65207670234784,0.01741084149881695,1.908306992506323e-05,562.40967,1110.5333,1910.8292,DEV,19.525839
194.9644469211182,28.02040865168196,0.03119779986964639,5.624721708808989e-05,9.514628,18.534119,28.280167,REX,0.94922894
194.9905984967227,28.24670214243348,0.02244824192779542,1.297846248698698e-05,0,0,0,DUP,0
193.9717843115084,27.81741427409781,0.01985199191573953,6.571196454125609e-05,6.932085,10.85556,14.308789,REX,1.9373463
194.7355296203133,27.83393517976325,0.02443343533887002,1.112752151443351e-05,98.05161,116.32301,150.61542,SER,1.5123523
195.187569955197,28.52845767679182,0.02299324855768126,1.451978677481751e-05,18.619593,27.180008,32.849415,REX,2.8618088
195.7309151387278,29.0294202291692,0.02562499041337487,5.173313974595756e-06,12.4697,15.257094,17.009705,SER,4.272209
195.7169050406773,29.22350791539767,0.01824310698883662,3.767736102216095e-06,6.5753174,8.533198,8.793544,EXP,2.1612263
194.5541600606988,26.9495164982148,0.02245315245327576,3.35507800607057e-05,25.461473,48.875473,74.89931,REX,1.786999
